FlightNumber,Airline,DepartureTime,ArrivalTime,Delay,Cancellation,Destination
GlobeAir2661,SkyWave,2023-11-24 09:10:00,2023-11-24 14:10:00,33,False,SYD
AirNSR2709,JetFly,2023-11-24 15:35:00,2023-11-24 18:35:00,54,False,JFK
AirNSR2199,SkyWave,2023-11-25 20:27:00,2023-11-25 22:27:00,0,False,ATL
PacificWings9700,JetFly,2023-11-25 21:19:00,2023-11-25 23:19:00,31,False,ORD
JetFly7515,GlobeAir,2023-11-25 22:44:00,2023-11-26 02:44:00,0,False,SYD
PacificWings9623,SkyWave,2023-11-25 10:13:00,2023-11-25 14:13:00,69,False,SYD
GlobeAir1947,JetFly,2023-11-25 15:04:00,2023-11-25 19:04:00,0,False,HND
AirNSR4275,JetFly,2023-11-25 17:25:00,2023-11-25 20:25:00,97,False,GRU
PacificWings9789,JetFly,2023-11-25 18:01:00,2023-11-25 21:01:00,15,False,DXB
PacificWings5412,PacificWings,2023-11-25 18:12:00,2023-11-25 23:12:00,20,False,JFK
PacificWings8287,SkyWave,2023-11-25 12:25:00,2023-11-25 13:25:00,1,False,SYD
AirNSR3305,GlobeAir,2023-11-25 08:24:00,2023-11-25 12:24:00,17,False,LAX
GlobeAir6286,JetFly,2023-11-26 16:46:00,2023-11-26 20:46:00,93,False,HND
JetFly6415,GlobeAir,2023-11-26 22:25:00,2023-11-27 01:25:00,0,False,LHR
GlobeAir6768,AirNSR,2023-11-26 11:16:00,2023-11-26 15:16:00,87,False,JFK
AirNSR1856,GlobeAir,2023-11-26 22:28:00,2023-11-27 01:28:00,45,False,HND
PacificWings3175,JetFly,2023-11-26 07:22:00,2023-11-26 08:22:00,0,False,LHR
JetFly6326,AirNSR,2023-11-26 10:11:00,2023-11-26 13:11:00,0,False,CDG
AirNSR9393,PacificWings,2023-11-26 21:59:00,2023-11-27 00:59:00,105,True,ATL
SkyWave9671,GlobeAir,2023-11-26 19:01:00,2023-11-27 00:01:00,0,False,LHR
GlobeAir1686,AirNSR,2023-11-26 20:01:00,2023-11-26 22:01:00,0,False,JFK
PacificWings5887,JetFly,2023-11-26 10:58:00,2023-11-26 12:58:00,81,False,HND
AirNSR3840,AirNSR,2023-11-27 16:46:00,2023-11-27 17:46:00,45,False,SYD
SkyWave1498,PacificWings,2023-11-27 14:47:00,2023-11-27 15:47:00,0,False,GRU
AirNSR8098,AirNSR,2023-11-27 21:38:00,2023-11-28 01:38:00,39,False,GRU
GlobeAir3210,JetFly,2023-11-27 16:09:00,2023-11-27 21:09:00,0,False,ATL
JetFly7377,PacificWings,2023-11-27 14:33:00,2023-11-27 15:33:00,79,False,JFK
GlobeAir4352,JetFly,2023-11-27 18:48:00,2023-11-27 22:48:00,77,False,SYD
AirNSR6273,GlobeAir,2023-11-27 13:36:00,2023-11-27 16:36:00,53,False,LHR
PacificWings9986,AirNSR,2023-11-27 10:42:00,2023-11-27 14:42:00,46,True,GRU
JetFly5428,SkyWave,2023-11-27 07:51:00,2023-11-27 09:51:00,109,False,LHR
PacificWings3292,JetFly,2023-11-27 22:17:00,2023-11-28 03:17:00,29,False,JFK
GlobeAir4132,JetFly,2023-11-28 10:02:00,2023-11-28 12:02:00,0,False,DXB
GlobeAir8719,JetFly,2023-11-28 19:29:00,2023-11-28 22:29:00,50,False,LAX
JetFly2092,PacificWings,2023-11-28 19:47:00,2023-11-28 22:47:00,123,False,SYD
SkyWave4300,AirNSR,2023-11-28 22:33:00,2023-11-29 00:33:00,0,False,LHR
PacificWings7495,PacificWings,2023-11-28 14:06:00,2023-11-28 19:06:00,13,False,ATL
SkyWave3757,GlobeAir,2023-11-28 06:47:00,2023-11-28 09:47:00,48,False,HND
PacificWings5586,SkyWave,2023-11-28 20:26:00,2023-11-29 00:26:00,27,False,SYD
SkyWave2616,GlobeAir,2023-11-28 12:44:00,2023-11-28 13:44:00,0,False,ORD
PacificWings4500,AirNSR,2023-11-28 17:05:00,2023-11-28 22:05:00,80,False,LAX
GlobeAir9861,PacificWings,2023-11-28 10:18:00,2023-11-28 12:18:00,134,False,LHR
JetFly6118,GlobeAir,2023-11-29 06:59:00,2023-11-29 10:59:00,38,False,ATL
SkyWave8539,SkyWave,2023-11-29 13:41:00,2023-11-29 17:41:00,0,False,GRU
PacificWings1441,SkyWave,2023-11-29 11:14:00,2023-11-29 15:14:00,0,False,GRU
AirNSR1588,GlobeAir,2023-11-29 16:52:00,2023-11-29 19:52:00,41,False,SYD
GlobeAir1911,PacificWings,2023-11-29 14:51:00,2023-11-29 18:51:00,79,False,GRU
JetFly5251,AirNSR,2023-11-29 20:26:00,2023-11-30 00:26:00,51,False,ATL
PacificWings9598,AirNSR,2023-11-29 07:53:00,2023-11-29 11:53:00,29,False,DXB
PacificWings2086,JetFly,2023-11-29 08:20:00,2023-11-29 12:20:00,3,False,SYD
PacificWings5956,JetFly,2023-11-29 22:38:00,2023-11-30 02:38:00,0,False,SYD
SkyWave9282,JetFly,2023-11-29 22:28:00,2023-11-30 02:28:00,67,False,JFK
SkyWave1276,GlobeAir,2023-11-30 18:05:00,2023-11-30 20:05:00,71,False,HND
AirNSR3955,AirNSR,2023-11-30 06:40:00,2023-11-30 09:40:00,0,False,SYD
PacificWings2634,SkyWave,2023-11-30 22:41:00,2023-12-01 02:41:00,101,False,LAX
PacificWings3192,AirNSR,2023-11-30 21:00:00,2023-12-01 01:00:00,55,False,GRU
AirNSR2940,AirNSR,2023-11-30 20:37:00,2023-11-30 22:37:00,92,False,ORD
PacificWings3358,GlobeAir,2023-11-30 13:14:00,2023-11-30 16:14:00,0,False,SYD
GlobeAir5977,PacificWings,2023-11-30 20:58:00,2023-11-30 21:58:00,0,False,LHR
AirNSR7893,GlobeAir,2023-11-30 16:29:00,2023-11-30 21:29:00,23,False,SYD
SkyWave4129,JetFly,2023-11-30 17:44:00,2023-11-30 21:44:00,52,True,DXB
GlobeAir4868,AirNSR,2023-11-30 11:53:00,2023-11-30 13:53:00,110,False,LHR
JetFly1699,JetFly,2023-12-01 20:43:00,2023-12-01 21:43:00,61,False,LAX
PacificWings8838,PacificWings,2023-12-01 13:33:00,2023-12-01 16:33:00,19,False,CDG
JetFly1732,JetFly,2023-12-01 17:32:00,2023-12-01 22:32:00,0,False,LAX
JetFly2046,JetFly,2023-12-01 21:03:00,2023-12-01 22:03:00,85,False,ATL
JetFly1806,SkyWave,2023-12-01 18:34:00,2023-12-01 22:34:00,0,False,HND
PacificWings2223,AirNSR,2023-12-01 20:56:00,2023-12-02 00:56:00,103,False,SYD
AirNSR3328,SkyWave,2023-12-01 15:51:00,2023-12-01 18:51:00,17,False,SYD
JetFly5315,GlobeAir,2023-12-01 21:36:00,2023-12-02 00:36:00,101,True,ATL
GlobeAir8000,JetFly,2023-12-01 06:04:00,2023-12-01 10:04:00,60,False,ORD
PacificWings6231,GlobeAir,2023-12-01 12:48:00,2023-12-01 16:48:00,23,False,ATL
AirNSR6817,PacificWings,2023-12-02 21:23:00,2023-12-03 01:23:00,6,False,ORD
PacificWings3413,GlobeAir,2023-12-02 13:06:00,2023-12-02 18:06:00,14,False,SYD
SkyWave1618,SkyWave,2023-12-02 08:21:00,2023-12-02 13:21:00,49,False,CDG
SkyWave4715,SkyWave,2023-12-02 11:19:00,2023-12-02 12:19:00,33,False,LHR
AirNSR6684,JetFly,2023-12-02 13:37:00,2023-12-02 17:37:00,3,False,JFK
GlobeAir4396,JetFly,2023-12-02 15:50:00,2023-12-02 19:50:00,22,False,CDG
GlobeAir3894,AirNSR,2023-12-02 17:47:00,2023-12-02 22:47:00,33,False,CDG
AirNSR8979,JetFly,2023-12-02 09:27:00,2023-12-02 10:27:00,0,False,LHR
AirNSR3647,SkyWave,2023-12-02 08:32:00,2023-12-02 09:32:00,50,False,SYD
AirNSR5696,AirNSR,2023-12-02 13:50:00,2023-12-02 16:50:00,0,False,DXB
GlobeAir1959,PacificWings,2023-12-03 14:52:00,2023-12-03 19:52:00,0,False,DXB
GlobeAir5715,AirNSR,2023-12-03 10:37:00,2023-12-03 12:37:00,0,False,CDG
SkyWave4297,AirNSR,2023-12-03 10:27:00,2023-12-03 13:27:00,0,False,JFK
PacificWings7299,SkyWave,2023-12-03 09:35:00,2023-12-03 11:35:00,0,False,DXB
GlobeAir3017,PacificWings,2023-12-03 18:26:00,2023-12-03 22:26:00,0,False,LAX
AirNSR3286,JetFly,2023-12-03 18:58:00,2023-12-03 20:58:00,117,False,JFK
SkyWave3097,SkyWave,2023-12-03 13:17:00,2023-12-03 18:17:00,6,False,JFK
AirNSR4420,GlobeAir,2023-12-03 19:35:00,2023-12-03 21:35:00,37,False,DXB
JetFly1264,AirNSR,2023-12-03 21:55:00,2023-12-04 01:55:00,48,False,LHR
SkyWave5987,JetFly,2023-12-03 18:07:00,2023-12-03 21:07:00,35,False,GRU
SkyWave4461,SkyWave,2023-12-04 17:04:00,2023-12-04 21:04:00,26,False,HND
JetFly8115,JetFly,2023-12-04 10:55:00,2023-12-04 14:55:00,0,False,LAX
PacificWings7287,SkyWave,2023-12-04 21:48:00,2023-12-04 23:48:00,95,False,LAX
PacificWings6844,GlobeAir,2023-12-04 16:22:00,2023-12-04 21:22:00,111,False,ORD
GlobeAir8187,GlobeAir,2023-12-04 14:51:00,2023-12-04 15:51:00,0,False,JFK
AirNSR4544,PacificWings,2023-12-04 16:00:00,2023-12-04 18:00:00,0,False,LHR
JetFly2041,SkyWave,2023-12-04 14:49:00,2023-12-04 17:49:00,17,False,CDG
PacificWings7542,GlobeAir,2023-12-04 10:11:00,2023-12-04 15:11:00,0,False,ATL
PacificWings1013,JetFly,2023-12-04 21:48:00,2023-12-04 23:48:00,52,False,LAX
JetFly6917,JetFly,2023-12-04 18:46:00,2023-12-04 19:46:00,0,False,DXB
JetFly4243,SkyWave,2023-12-05 17:05:00,2023-12-05 18:05:00,127,False,GRU
GlobeAir9617,PacificWings,2023-12-05 20:37:00,2023-12-05 23:37:00,83,False,ORD
AirNSR5743,AirNSR,2023-12-05 16:18:00,2023-12-05 18:18:00,39,False,HND
GlobeAir2552,PacificWings,2023-12-05 12:03:00,2023-12-05 17:03:00,76,False,SYD
AirNSR1979,AirNSR,2023-12-05 21:15:00,2023-12-05 22:15:00,79,False,GRU
AirNSR6317,AirNSR,2023-12-05 08:16:00,2023-12-05 10:16:00,4,False,SYD
GlobeAir3798,AirNSR,2023-12-05 06:31:00,2023-12-05 11:31:00,0,False,DXB
AirNSR1742,PacificWings,2023-12-05 18:40:00,2023-12-05 23:40:00,33,False,CDG
SkyWave6417,GlobeAir,2023-12-05 07:26:00,2023-12-05 12:26:00,68,False,JFK
SkyWave8009,PacificWings,2023-12-05 12:15:00,2023-12-05 13:15:00,36,False,CDG
SkyWave4214,AirNSR,2023-12-06 18:02:00,2023-12-06 19:02:00,0,False,JFK
SkyWave9228,GlobeAir,2023-12-06 16:41:00,2023-12-06 19:41:00,0,False,JFK
JetFly3262,SkyWave,2023-12-06 15:47:00,2023-12-06 16:47:00,26,False,ORD
AirNSR7614,GlobeAir,2023-12-06 21:02:00,2023-12-06 22:02:00,26,False,CDG
JetFly3321,AirNSR,2023-12-06 09:55:00,2023-12-06 13:55:00,118,False,ATL
SkyWave9508,SkyWave,2023-12-06 10:08:00,2023-12-06 12:08:00,0,False,JFK
JetFly4802,PacificWings,2023-12-06 10:11:00,2023-12-06 12:11:00,52,True,HND
SkyWave1451,AirNSR,2023-12-06 07:54:00,2023-12-06 08:54:00,97,False,ATL
JetFly9752,JetFly,2023-12-06 12:14:00,2023-12-06 17:14:00,132,False,ATL
SkyWave6957,SkyWave,2023-12-06 22:24:00,2023-12-06 23:24:00,11,False,ORD
SkyWave5164,JetFly,2023-12-07 19:43:00,2023-12-07 22:43:00,52,False,ATL
JetFly4042,PacificWings,2023-12-07 18:19:00,2023-12-07 21:19:00,55,False,HND
AirNSR3838,JetFly,2023-12-07 22:27:00,2023-12-08 02:27:00,38,False,ORD
AirNSR6842,SkyWave,2023-12-07 19:48:00,2023-12-07 23:48:00,25,False,DXB
SkyWave5533,PacificWings,2023-12-07 17:11:00,2023-12-07 22:11:00,49,False,ATL
JetFly7631,AirNSR,2023-12-07 16:44:00,2023-12-07 18:44:00,0,False,HND
JetFly6447,PacificWings,2023-12-07 08:17:00,2023-12-07 12:17:00,60,False,HND
SkyWave7057,SkyWave,2023-12-07 22:03:00,2023-12-08 03:03:00,35,False,HND
JetFly2724,JetFly,2023-12-07 21:50:00,2023-12-08 00:50:00,19,False,HND
PacificWings7076,SkyWave,2023-12-07 15:56:00,2023-12-07 19:56:00,122,False,CDG
GlobeAir8115,JetFly,2023-12-08 13:21:00,2023-12-08 15:21:00,0,False,HND
SkyWave6555,SkyWave,2023-12-08 10:18:00,2023-12-08 12:18:00,11,False,HND
GlobeAir3469,JetFly,2023-12-08 09:21:00,2023-12-08 13:21:00,119,False,DXB
GlobeAir4219,PacificWings,2023-12-08 13:20:00,2023-12-08 16:20:00,0,False,CDG
GlobeAir9987,JetFly,2023-12-08 22:47:00,2023-12-09 02:47:00,5,False,GRU
AirNSR7765,AirNSR,2023-12-08 18:46:00,2023-12-08 23:46:00,23,False,GRU
GlobeAir4872,PacificWings,2023-12-08 08:26:00,2023-12-08 09:26:00,67,False,ATL
PacificWings2364,AirNSR,2023-12-08 18:57:00,2023-12-08 23:57:00,39,False,DXB
AirNSR1478,SkyWave,2023-12-08 06:31:00,2023-12-08 08:31:00,0,False,HND
AirNSR8725,SkyWave,2023-12-08 06:06:00,2023-12-08 09:06:00,6,False,HND
GlobeAir1312,PacificWings,2023-12-09 10:24:00,2023-12-09 13:24:00,2,False,LAX
SkyWave3006,JetFly,2023-12-09 18:50:00,2023-12-09 20:50:00,26,False,CDG
GlobeAir7502,SkyWave,2023-12-09 16:41:00,2023-12-09 19:41:00,49,False,GRU
SkyWave7366,JetFly,2023-12-09 17:48:00,2023-12-09 21:48:00,48,False,ATL
PacificWings2783,GlobeAir,2023-12-09 10:47:00,2023-12-09 15:47:00,0,False,GRU
JetFly1185,SkyWave,2023-12-09 18:52:00,2023-12-09 23:52:00,77,False,LAX
AirNSR3974,GlobeAir,2023-12-09 18:45:00,2023-12-09 21:45:00,41,False,LAX
PacificWings7717,GlobeAir,2023-12-09 06:26:00,2023-12-09 11:26:00,92,False,LHR
SkyWave2817,AirNSR,2023-12-09 09:24:00,2023-12-09 10:24:00,49,False,GRU
AirNSR2861,GlobeAir,2023-12-09 13:36:00,2023-12-09 18:36:00,79,False,GRU
AirNSR2332,SkyWave,2023-12-10 13:14:00,2023-12-10 16:14:00,50,False,ATL
GlobeAir7869,GlobeAir,2023-12-10 12:43:00,2023-12-10 15:43:00,90,False,LAX
JetFly1746,PacificWings,2023-12-10 14:05:00,2023-12-10 15:05:00,53,False,HND
GlobeAir4547,AirNSR,2023-12-10 08:16:00,2023-12-10 13:16:00,25,False,HND
AirNSR5635,PacificWings,2023-12-10 08:49:00,2023-12-10 09:49:00,132,True,CDG
SkyWave1633,SkyWave,2023-12-10 22:35:00,2023-12-11 02:35:00,70,False,LAX
GlobeAir9917,AirNSR,2023-12-10 08:56:00,2023-12-10 13:56:00,55,False,ATL
JetFly3365,AirNSR,2023-12-10 12:16:00,2023-12-10 17:16:00,0,False,LHR
JetFly5278,SkyWave,2023-12-10 07:13:00,2023-12-10 10:13:00,0,False,HND
AirNSR8832,PacificWings,2023-12-10 09:31:00,2023-12-10 14:31:00,43,False,SYD
GlobeAir1962,AirNSR,2023-12-11 16:50:00,2023-12-11 20:50:00,36,False,LAX
GlobeAir2900,SkyWave,2023-12-11 10:50:00,2023-12-11 11:50:00,2,False,CDG
AirNSR3217,JetFly,2023-12-11 20:42:00,2023-12-11 21:42:00,36,False,SYD
PacificWings2446,JetFly,2023-12-11 08:07:00,2023-12-11 10:07:00,101,False,DXB
JetFly6195,SkyWave,2023-12-11 21:59:00,2023-12-11 22:59:00,61,False,GRU
SkyWave8145,GlobeAir,2023-12-11 22:23:00,2023-12-12 02:23:00,0,False,HND
SkyWave2175,SkyWave,2023-12-11 08:02:00,2023-12-11 12:02:00,24,False,LAX
GlobeAir3000,PacificWings,2023-12-11 15:10:00,2023-12-11 17:10:00,0,False,LAX
JetFly5652,AirNSR,2023-12-11 08:45:00,2023-12-11 10:45:00,12,False,LHR
SkyWave6431,AirNSR,2023-12-11 19:38:00,2023-12-11 23:38:00,11,False,ORD
GlobeAir2088,GlobeAir,2023-12-12 14:52:00,2023-12-12 17:52:00,8,False,LHR
SkyWave9140,JetFly,2023-12-12 08:00:00,2023-12-12 10:00:00,0,False,CDG
GlobeAir2065,GlobeAir,2023-12-12 14:33:00,2023-12-12 19:33:00,24,False,LHR
GlobeAir7396,PacificWings,2023-12-12 15:32:00,2023-12-12 20:32:00,4,False,GRU
SkyWave1956,AirNSR,2023-12-12 17:06:00,2023-12-12 22:06:00,0,False,LHR
GlobeAir8396,JetFly,2023-12-12 18:13:00,2023-12-12 21:13:00,122,False,SYD
JetFly3386,SkyWave,2023-12-12 20:40:00,2023-12-12 21:40:00,78,False,HND
GlobeAir3183,JetFly,2023-12-12 18:23:00,2023-12-12 19:23:00,13,False,JFK
GlobeAir1369,AirNSR,2023-12-12 08:18:00,2023-12-12 11:18:00,30,False,ATL
AirNSR7194,PacificWings,2023-12-12 19:55:00,2023-12-12 21:55:00,0,False,SYD
GlobeAir2681,AirNSR,2023-12-13 06:40:00,2023-12-13 10:40:00,106,False,GRU
AirNSR5455,AirNSR,2023-12-13 21:08:00,2023-12-14 02:08:00,115,False,DXB
GlobeAir3760,SkyWave,2023-12-13 22:46:00,2023-12-13 23:46:00,37,False,ORD
SkyWave4757,SkyWave,2023-12-13 10:11:00,2023-12-13 12:11:00,76,False,CDG
AirNSR9782,JetFly,2023-12-13 21:20:00,2023-12-13 23:20:00,37,False,LHR
PacificWings5868,AirNSR,2023-12-13 06:17:00,2023-12-13 07:17:00,0,True,SYD
JetFly8411,PacificWings,2023-12-13 09:14:00,2023-12-13 12:14:00,11,False,LAX
AirNSR5034,JetFly,2023-12-13 06:52:00,2023-12-13 09:52:00,35,False,DXB
SkyWave3698,PacificWings,2023-12-13 10:59:00,2023-12-13 11:59:00,9,False,HND
JetFly2927,JetFly,2023-12-13 21:35:00,2023-12-13 22:35:00,20,False,DXB
PacificWings4936,AirNSR,2023-12-14 10:59:00,2023-12-14 15:59:00,25,True,LAX
AirNSR5916,AirNSR,2023-12-14 15:58:00,2023-12-14 18:58:00,26,False,LAX
PacificWings6454,SkyWave,2023-12-14 22:48:00,2023-12-14 23:48:00,32,False,CDG
JetFly8692,PacificWings,2023-12-14 19:51:00,2023-12-14 23:51:00,0,False,ORD
PacificWings1596,SkyWave,2023-12-14 08:41:00,2023-12-14 13:41:00,0,False,GRU
SkyWave1369,GlobeAir,2023-12-14 13:48:00,2023-12-14 16:48:00,0,False,SYD
AirNSR4724,GlobeAir,2023-12-14 09:42:00,2023-12-14 11:42:00,74,False,GRU
GlobeAir5105,SkyWave,2023-12-14 18:38:00,2023-12-14 23:38:00,0,True,LHR
PacificWings6294,JetFly,2023-12-14 21:50:00,2023-12-15 00:50:00,81,False,CDG
AirNSR9924,JetFly,2023-12-14 11:36:00,2023-12-14 12:36:00,92,False,GRU
GlobeAir1800,JetFly,2023-12-15 17:57:00,2023-12-15 19:57:00,16,False,SYD
GlobeAir1242,GlobeAir,2023-12-15 08:46:00,2023-12-15 09:46:00,0,False,HND
GlobeAir4941,SkyWave,2023-12-15 20:48:00,2023-12-15 23:48:00,13,False,JFK
AirNSR7538,JetFly,2023-12-15 10:28:00,2023-12-15 14:28:00,27,False,ATL
GlobeAir2132,JetFly,2023-12-15 07:08:00,2023-12-15 10:08:00,0,False,JFK
PacificWings5593,SkyWave,2023-12-15 21:46:00,2023-12-16 01:46:00,6,False,ORD
PacificWings7517,JetFly,2023-12-15 14:19:00,2023-12-15 18:19:00,98,False,DXB
SkyWave6293,AirNSR,2023-12-15 15:43:00,2023-12-15 17:43:00,59,False,ORD
JetFly3852,SkyWave,2023-12-15 15:32:00,2023-12-15 16:32:00,0,False,CDG
AirNSR8444,SkyWave,2023-12-15 15:07:00,2023-12-15 18:07:00,0,False,HND
PacificWings2769,JetFly,2023-12-16 16:20:00,2023-12-16 20:20:00,15,False,GRU
AirNSR7294,SkyWave,2023-12-16 21:36:00,2023-12-17 01:36:00,20,True,CDG
SkyWave7044,GlobeAir,2023-12-16 07:15:00,2023-12-16 09:15:00,52,False,ORD
PacificWings6536,PacificWings,2023-12-16 15:22:00,2023-12-16 17:22:00,5,False,LAX
JetFly9811,SkyWave,2023-12-16 22:24:00,2023-12-17 00:24:00,53,True,JFK
SkyWave8128,GlobeAir,2023-12-16 11:57:00,2023-12-16 16:57:00,117,False,DXB
SkyWave2625,GlobeAir,2023-12-16 15:10:00,2023-12-16 20:10:00,66,False,ORD
AirNSR5948,AirNSR,2023-12-16 19:29:00,2023-12-17 00:29:00,27,False,ORD
AirNSR6884,SkyWave,2023-12-16 11:57:00,2023-12-16 15:57:00,21,False,ATL
GlobeAir1081,GlobeAir,2023-12-16 13:08:00,2023-12-16 16:08:00,13,False,ATL
AirNSR4778,PacificWings,2023-12-17 11:32:00,2023-12-17 12:32:00,83,False,LHR
AirNSR4030,SkyWave,2023-12-17 07:26:00,2023-12-17 08:26:00,1,False,JFK
AirNSR4921,SkyWave,2023-12-17 12:23:00,2023-12-17 17:23:00,32,False,GRU
GlobeAir2388,PacificWings,2023-12-17 07:00:00,2023-12-17 08:00:00,32,False,ORD
PacificWings6596,GlobeAir,2023-12-17 09:24:00,2023-12-17 11:24:00,7,False,LHR
GlobeAir5600,GlobeAir,2023-12-17 08:32:00,2023-12-17 11:32:00,0,False,GRU
JetFly1040,GlobeAir,2023-12-17 10:14:00,2023-12-17 11:14:00,44,False,LHR
SkyWave3239,SkyWave,2023-12-17 08:24:00,2023-12-17 12:24:00,27,False,SYD
AirNSR5667,JetFly,2023-12-17 18:18:00,2023-12-17 22:18:00,52,False,ATL
GlobeAir1210,AirNSR,2023-12-17 15:48:00,2023-12-17 18:48:00,5,False,GRU
AirNSR2315,GlobeAir,2023-12-18 21:27:00,2023-12-19 01:27:00,84,False,LHR
AirNSR6645,SkyWave,2023-12-18 21:41:00,2023-12-19 01:41:00,0,False,JFK
PacificWings3623,PacificWings,2023-12-18 08:52:00,2023-12-18 11:52:00,107,False,JFK
GlobeAir2215,PacificWings,2023-12-18 07:09:00,2023-12-18 09:09:00,0,False,LAX
GlobeAir8839,PacificWings,2023-12-18 20:01:00,2023-12-19 00:01:00,49,False,DXB
GlobeAir4350,JetFly,2023-12-18 13:08:00,2023-12-18 15:08:00,51,False,DXB
AirNSR9833,JetFly,2023-12-18 10:04:00,2023-12-18 12:04:00,0,False,SYD
JetFly9398,JetFly,2023-12-18 19:14:00,2023-12-18 23:14:00,49,False,CDG
SkyWave6104,SkyWave,2023-12-18 06:02:00,2023-12-18 07:02:00,87,False,ATL
GlobeAir6515,SkyWave,2023-12-18 10:55:00,2023-12-18 12:55:00,0,False,LAX
SkyWave3346,JetFly,2023-12-19 19:22:00,2023-12-20 00:22:00,52,False,SYD
GlobeAir7225,PacificWings,2023-12-19 12:08:00,2023-12-19 16:08:00,0,False,SYD
JetFly2692,GlobeAir,2023-12-19 12:51:00,2023-12-19 16:51:00,0,False,GRU
AirNSR6584,SkyWave,2023-12-19 22:08:00,2023-12-19 23:08:00,103,False,CDG
AirNSR7354,JetFly,2023-12-19 11:44:00,2023-12-19 15:44:00,3,False,ORD
GlobeAir8292,SkyWave,2023-12-19 17:04:00,2023-12-19 19:04:00,0,False,CDG
JetFly6659,SkyWave,2023-12-19 13:31:00,2023-12-19 16:31:00,21,False,LHR
GlobeAir8688,GlobeAir,2023-12-19 14:33:00,2023-12-19 18:33:00,123,False,GRU
GlobeAir3617,SkyWave,2023-12-19 14:52:00,2023-12-19 19:52:00,0,False,LHR
AirNSR1355,JetFly,2023-12-19 19:40:00,2023-12-19 21:40:00,0,False,HND
PacificWings3123,PacificWings,2023-12-20 19:20:00,2023-12-20 23:20:00,97,False,LHR
AirNSR3342,AirNSR,2023-12-20 19:49:00,2023-12-20 21:49:00,113,False,HND
GlobeAir3938,PacificWings,2023-12-20 13:47:00,2023-12-20 16:47:00,25,False,GRU
GlobeAir4530,JetFly,2023-12-20 14:55:00,2023-12-20 16:55:00,0,False,GRU
AirNSR5934,GlobeAir,2023-12-20 17:57:00,2023-12-20 18:57:00,124,False,ATL
JetFly9084,GlobeAir,2023-12-20 06:18:00,2023-12-20 09:18:00,101,False,GRU
GlobeAir3243,JetFly,2023-12-20 09:55:00,2023-12-20 14:55:00,60,False,JFK
GlobeAir1396,SkyWave,2023-12-20 13:41:00,2023-12-20 18:41:00,0,False,LAX
JetFly8418,PacificWings,2023-12-20 10:49:00,2023-12-20 12:49:00,27,False,ORD
AirNSR5419,JetFly,2023-12-20 08:45:00,2023-12-20 12:45:00,22,False,DXB
AirNSR7478,SkyWave,2023-12-21 19:40:00,2023-12-21 21:40:00,44,False,SYD
GlobeAir4284,AirNSR,2023-12-21 09:04:00,2023-12-21 11:04:00,95,False,ORD
AirNSR1802,PacificWings,2023-12-21 15:32:00,2023-12-21 18:32:00,69,False,CDG
PacificWings4334,SkyWave,2023-12-21 12:27:00,2023-12-21 16:27:00,0,False,HND
AirNSR9347,SkyWave,2023-12-21 18:31:00,2023-12-21 19:31:00,91,False,HND
AirNSR6497,JetFly,2023-12-21 15:57:00,2023-12-21 19:57:00,44,False,GRU
SkyWave1393,PacificWings,2023-12-21 17:58:00,2023-12-21 21:58:00,60,False,JFK
AirNSR4076,SkyWave,2023-12-21 14:39:00,2023-12-21 17:39:00,95,False,LAX
PacificWings4525,JetFly,2023-12-21 07:52:00,2023-12-21 08:52:00,0,False,LHR
JetFly7414,AirNSR,2023-12-21 21:22:00,2023-12-22 02:22:00,28,False,JFK
PacificWings1799,SkyWave,2023-12-22 22:46:00,2023-12-23 03:46:00,6,False,JFK
JetFly5182,AirNSR,2023-12-22 07:18:00,2023-12-22 08:18:00,0,False,LAX
JetFly7646,GlobeAir,2023-12-22 22:21:00,2023-12-22 23:21:00,45,False,LHR
SkyWave9559,AirNSR,2023-12-22 14:32:00,2023-12-22 16:32:00,143,False,DXB
JetFly6771,PacificWings,2023-12-22 07:12:00,2023-12-22 08:12:00,0,False,JFK
AirNSR7607,PacificWings,2023-12-22 16:24:00,2023-12-22 19:24:00,28,False,DXB
GlobeAir9993,JetFly,2023-12-22 07:05:00,2023-12-22 12:05:00,58,True,DXB
AirNSR7632,PacificWings,2023-12-22 22:44:00,2023-12-23 03:44:00,35,False,ATL
GlobeAir2684,GlobeAir,2023-12-22 08:06:00,2023-12-22 11:06:00,24,False,HND
GlobeAir9476,GlobeAir,2023-12-22 09:05:00,2023-12-22 14:05:00,0,False,HND
GlobeAir6836,PacificWings,2023-12-23 22:12:00,2023-12-24 00:12:00,40,False,LAX
GlobeAir1682,JetFly,2023-12-23 06:21:00,2023-12-23 11:21:00,0,False,ATL
JetFly6841,PacificWings,2023-12-23 08:37:00,2023-12-23 11:37:00,0,False,DXB
SkyWave9936,JetFly,2023-12-23 13:23:00,2023-12-23 15:23:00,83,False,GRU
PacificWings9342,SkyWave,2023-12-23 15:10:00,2023-12-23 19:10:00,73,False,ORD
AirNSR8669,GlobeAir,2023-12-23 16:35:00,2023-12-23 17:35:00,32,False,LHR
PacificWings5385,GlobeAir,2023-12-23 19:35:00,2023-12-23 23:35:00,40,False,ATL
AirNSR4316,AirNSR,2023-12-23 10:50:00,2023-12-23 15:50:00,78,False,ORD
GlobeAir3928,GlobeAir,2023-12-23 18:27:00,2023-12-23 23:27:00,40,False,ATL
